StockCode,Forecast_Week,Forecast_Qty,Lower_Bound,Upper_Bound
22067,2012-01-01,10.791977174675527,8.633581739740421,12.950372609610632
22067,2012-01-08,9.908250852491925,7.92660068199354,11.88990102299031
22067,2012-01-15,9.770400476507373,7.816320381205898,11.724480571808847
22068,2011-12-25,20.52844385534691,16.42275508427753,24.634132626416292
22068,2012-01-01,16.393554320117296,13.114843456093837,19.672265184140755
22068,2012-01-08,13.497612161948078,10.798089729558463,16.197134594337694
22068,2012-01-15,12.677906208446387,10.14232496675711,15.213487450135665
22069,2011-12-25,18.292027071462652,14.633621657170123,21.950432485755183
22069,2012-01-01,16.026117115503524,12.82089369240282,19.23134053860423
22069,2012-01-08,13.739442105438886,10.99155368435111,16.487330526526662
22069,2012-01-15,13.236368798440065,10.589095038752053,15.883642558128077
22070,2011-12-25,15.766949705197101,12.613559764157682,18.92033964623652
22070,2012-01-01,14.494970678504197,11.595976542803358,17.393964814205034
22070,2012-01-08,11.890381974255707,9.512305579404567,14.268458369106847
22070,2012-01-15,11.9165936472461,9.533274917796879,14.29991237669532
22071,2011-12-25,9.949756306172223,7.959805044937778,11.939707567406666
22071,2012-01-01,8.48195846051072,6.785566768408576,10.178350152612863
22071,2012-01-08,5.537136488314707,4.429709190651766,6.644563785977648
22071,2012-01-15,5.26341497844459,4.210731982755672,6.316097974133508
22072,2011-12-25,24.666208638576713,19.73296691086137,29.599450366292054
22072,2012-01-01,23.954432364941226,19.16354589195298,28.74531883792947
22072,2012-01-08,23.341974874998378,18.673579899998703,28.010369849998053
22072,2012-01-15,25.046733285284013,20.03738662822721,30.056079942340816
22073,2011-05-22,5.335809830604077,4.268647864483262,6.402971796724892
22073,2011-05-29,5.731982593602595,4.585586074882076,6.878379112323114
22073,2011-06-05,5.985659897824811,4.788527918259849,7.182791877389773
22073,2011-06-12,5.744209153256201,4.595367322604961,6.893050983907441
22074,2011-12-25,29.142769395984807,23.314215516787847,34.97132327518177
22074,2012-01-01,25.123419556032548,20.09873564482604,30.148103467239057
22074,2012-01-08,20.67816279299815,16.542530234398523,24.81379535159778
22074,2012-01-15,19.602134681993082,15.681707745594466,23.5225616183917
22075,2011-12-25,77.82690884285863,62.2615270742869,93.39229061143035
22075,2012-01-01,71.39349749940688,57.11479799952551,85.67219699928825
22075,2012-01-08,62.181457199767266,49.745165759813815,74.61774863972072
22075,2012-01-15,61.31536096757212,49.0522887740577,73.57843316108654
22076,2011-12-25,34.49703750633726,27.597630005069806,41.396445007604704
22076,2012-01-01,30.49929323668551,24.39943458934841,36.59915188402261
22076,2012-01-08,26.12656378270142,20.901251026161138,31.351876539241704
22076,2012-01-15,25.422032577070002,20.337626061656003,30.506439092484
22077,2011-12-25,159.33856761545522,127.47085409236418,191.20628113854625
22077,2012-01-01,152.45055310141836,121.96044248113469,182.94066372170204
22077,2012-01-08,146.5371391770181,117.22971134161449,175.84456701242172
22077,2012-01-15,145.0514172420927,116.04113379367416,174.06170069051123
22078,2011-12-25,23.554515797784017,18.843612638227214,28.26541895734082
22078,2012-01-01,22.43792113641816,17.95033690913453,26.92550536370179
22078,2012-01-08,19.53830608946425,15.6306448715714,23.445967307357098
22078,2012-01-15,18.731241859672433,14.984993487737947,22.477490231606918
22079,2011-12-25,29.194754644999083,23.35580371599927,35.0337055739989
22079,2012-01-01,28.020339345612395,22.416271476489918,33.62440721473487
22079,2012-01-08,25.05954169857932,20.047633358863457,30.071450038295183
22079,2012-01-15,24.42716268690496,19.54173014952397,29.31259522428595
22080,2011-12-25,37.744392021224094,30.195513616979277,45.29327042546891
22080,2012-01-01,35.58440286341232,28.46752229072986,42.70128343609478
22080,2012-01-08,32.920026591817454,26.336021273453966,39.50403191018094
22080,2012-01-15,33.1475125537024,26.51801004296192,39.77701506444288
22081,2011-12-25,15.199051961777325,12.15924156942186,18.238862354132788
22081,2012-01-01,14.73207900704738,11.785663205637904,17.678494808456854
22081,2012-01-08,13.88461324467867,11.107690595742937,16.661535893614403
22081,2012-01-15,14.14745874002875,11.317966992023,16.9769504880345
22082,2011-12-25,47.1041886107776,37.68335088862208,56.525026332933116
22082,2012-01-01,46.94431468690755,37.55545174952604,56.333177624289064
22082,2012-01-08,43.81762304206558,35.05409843365246,52.58114765047869
22082,2012-01-15,44.136705745318814,35.30936459625505,52.96404689438258
22083,2011-12-25,85.65929761330752,68.52743809064602,102.79115713596902
22083,2012-01-01,83.76555881849909,67.01244705479927,100.51867058219891
22083,2012-01-08,80.28911453558203,64.23129162846563,96.34693744269843
22083,2012-01-15,81.32473718048811,65.0597897443905,97.58968461658573
22084,2011-12-25,17.848306017264314,14.278644813811452,21.417967220717177
22084,2012-01-01,13.196134053871226,10.556907243096981,15.835360864645471
22084,2012-01-08,6.590334200671566,5.272267360537253,7.908401040805879
22084,2012-01-15,6.3603756905135285,5.088300552410823,7.632450828616234
22085,2011-12-25,6.051860841960116,4.841488673568094,7.262233010352139
22085,2012-01-01,5.153878432526076,4.123102746020861,6.184654119031291
22085,2012-01-08,4.752352891812812,3.8018823134502497,5.702823470175375
22085,2012-01-15,4.605843682820383,3.6846749462563064,5.527012419384459
22086,2011-12-25,762.8227240285216,610.2581792228174,915.3872688342259
22086,2012-01-01,729.5860013328146,583.6688010662517,875.5032015993775
22086,2012-01-08,687.0743282050527,549.6594625640422,824.4891938460631
22086,2012-01-15,686.8678715486448,549.4942972389158,824.2414458583737
22087,2011-12-25,60.03676363305853,48.02941090644683,72.04411635967023
22087,2012-01-01,59.99609013631127,47.996872109049015,71.99530816357351
22087,2012-01-08,57.24394492781764,45.79515594225411,68.69273391338116
22087,2012-01-15,61.5234476423408,49.21875811387264,73.82813717080896
22088,2011-07-24,34.58147713921221,27.66518171136977,41.49777256705465
22088,2011-07-31,36.912740709572475,29.53019256765798,44.295288851486966
22088,2011-08-07,38.25728582277819,30.60582865822255,45.908742987333824
22088,2011-08-14,40.10642506452517,32.08514005162014,48.1277100774302
22089,2011-12-18,15.956549220439122,12.765239376351298,19.147859064526944
22089,2011-12-25,16.27751493918049,13.022011951344394,19.53301792701659
22089,2012-01-01,15.762358106572181,12.609886485257746,18.914829727886616
22089,2012-01-08,14.586024968135199,11.66881997450816,17.503229961762237
22090,2011-12-25,66.5255535283364,53.22044282266913,79.83066423400368
22090,2012-01-01,64.83713048481602,51.86970438785281,77.80455658177921
22090,2012-01-08,61.95767591787047,49.566140734296376,74.34921110144455
22090,2012-01-15,63.41486738277663,50.7318939062213,76.09784085933195
22091,2011-12-25,31.17650989987206,24.94120791989765,37.41181187984647
22091,2012-01-01,28.59013870426718,22.872110963413746,34.30816644512061
22091,2012-01-08,26.581122074677673,21.26489765974214,31.897346489613206
22091,2012-01-15,27.18099954277278,21.744799634218225,32.61719945132734
22092,2011-12-25,12.508938701924023,10.00715096153922,15.010726442308828
22092,2012-01-01,11.392362497527765,9.113889998022213,13.670834997033317
22092,2012-01-08,10.578398482222122,8.462718785777698,12.694078178666546
22092,2012-01-15,10.543083219071203,8.434466575256963,12.651699862885444
22093,2011-12-25,35.01419894220417,28.011359153763337,42.017038730645
22093,2012-01-01,34.382409092050494,27.505927273640395,41.25889091046059
22093,2012-01-08,31.67449957815737,25.3395996625259,38.00939949378884
22093,2012-01-15,31.645504702745,25.316403762196003,37.974605643294
22094,2011-12-25,41.66468815988672,33.33175052790938,49.99762579186407
22094,2012-01-01,38.2709346903187,30.61674775225496,45.925121628382435
22094,2012-01-08,33.49385475772565,26.79508380618052,40.19262570927078
22094,2012-01-15,33.325939612193885,26.66075168975511,39.99112753463266
22095,2011-12-25,43.166377956865304,34.53310236549225,51.79965354823836
22095,2012-01-01,39.406475349554405,31.525180279643525,47.28777041946528
22095,2012-01-08,32.797589574845645,26.238071659876518,39.35710748981477
22095,2012-01-15,33.03816657901823,26.430533263214585,39.64579989482188
22096,2011-12-25,40.8467791422457,32.67742331379656,49.01613497069484
22096,2012-01-01,37.23145530200124,29.78516424160099,44.677746362401486
22096,2012-01-08,30.674964988599292,24.539971990879437,36.80995798631915
22096,2012-01-15,29.745972242268202,23.796777793814563,35.69516669072184
22097,2011-12-25,36.148296135010824,28.91863690800866,43.37795536201299
22097,2012-01-01,28.640688395629706,22.912550716503766,34.368826074755646
22097,2012-01-08,24.53152763519331,19.62522210815465,29.43783316223197
22097,2012-01-15,23.28112998190259,18.624903985522074,27.937355978283108
22098,2011-12-25,33.41931039700157,26.735448317601254,40.10317247640188
22098,2012-01-01,31.42059536367993,25.136476290943946,37.70471443641591
22098,2012-01-08,27.772310607017097,22.21784848561368,33.326772728420515
22098,2012-01-15,27.32633438954253,21.861067511634026,32.791601267451036
22099,2011-12-25,19.499929722115358,15.599943777692287,23.39991566653843
22099,2012-01-01,17.595133182971825,14.07610654637746,21.11415981956619
22099,2012-01-08,15.196347970936042,12.157078376748835,18.23561756512325
22099,2012-01-15,14.934432285772989,11.947545828618392,17.921318742927586
22100,2011-12-25,23.14145487515373,18.513163900122986,27.769745850184474
22100,2012-01-01,20.626384431952182,16.501107545561748,24.751661318342617
22100,2012-01-08,17.43282632663756,13.946261061310048,20.91939159196507
22100,2012-01-15,17.747463992434323,14.19797119394746,21.296956790921186
22101,2011-12-25,19.035731478424395,15.228585182739517,22.842877774109272
22101,2012-01-01,12.997367164354747,10.397893731483798,15.596840597225697
22101,2012-01-08,5.142911351341804,4.114329081073444,6.171493621610165
22101,2012-01-15,4.12011503355733,3.2960920268458644,4.944138040268796
22102,2011-12-11,48.077530237466526,38.46202418997322,57.69303628495983
22102,2011-12-18,46.895194596711235,37.51615567736899,56.27423351605348
22102,2011-12-25,50.76645491308584,40.61316393046867,60.919745895703
22102,2012-01-01,42.00511335662132,33.60409068529706,50.406136027945585
22103,2011-11-06,61.80936858367266,49.44749486693813,74.17124230040719
22103,2011-11-13,40.391188360234466,32.31295068818758,48.469426032281355
22103,2011-11-20,38.835983055046164,31.06878644403693,46.6031796660554
22103,2011-11-27,33.759381112894964,27.00750489031597,40.51125733547396
22104,2011-12-18,4.298883297827294,3.4391066382618356,5.158659957392753
22104,2011-12-25,4.174833239327564,3.339866591462051,5.0097998871930765
22104,2012-01-01,3.6310492230169964,2.9048393784135973,4.3572590676203955
22104,2012-01-08,2.498271276853087,1.9986170214824697,2.997925532223704
22105,2011-11-06,174.7396768008971,139.7917414407177,209.6876121610765
22105,2011-11-13,145.39689809566025,116.3175184765282,174.4762777147923
22105,2011-11-20,115.65594822565072,92.52475858052058,138.78713787078087
22105,2011-11-27,103.38028422520101,82.70422738016082,124.0563410702412
22106,2011-12-18,11.068729208525259,8.854983366820207,13.28247505023031
22106,2011-12-25,10.552227882975757,8.441782306380606,12.662673459570907
22106,2012-01-01,8.685224157943143,6.948179326354515,10.422268989531771
22106,2012-01-08,4.9339046074385555,3.9471236859508445,5.920685528926266
22107,2011-12-25,17.319682771550116,13.855746217240094,20.78361932586014
22107,2012-01-01,15.450465380584184,12.360372304467347,18.54055845670102
22107,2012-01-08,13.766674085137653,11.013339268110123,16.520008902165184
22107,2012-01-15,12.774102639711097,10.219282111768878,15.328923167653317
22108,2011-12-25,12.195172787267534,9.756138229814027,14.634207344721041
22108,2012-01-01,11.488087832880524,9.19047026630442,13.785705399456628
22108,2012-01-08,10.966589788548657,8.773271830838926,13.159907746258387
22108,2012-01-15,10.714385143989047,8.571508115191238,12.857262172786855
22109,2011-12-25,29.00518890944856,23.20415112755885,34.80622669133827
22109,2012-01-01,27.702534296300477,22.162027437040383,33.24304115556057
22109,2012-01-08,24.243853632854492,19.395082906283594,29.09262435942539
22109,2012-01-15,24.160511938013013,19.328409550410413,28.992614325615612
22110,2011-12-25,26.837063501350322,21.46965080108026,32.20447620162039
22110,2012-01-01,24.668944263469808,19.735155410775846,29.60273311616377
22110,2012-01-08,22.261245063831826,17.80899605106546,26.71349407659819
22110,2012-01-15,21.515132433006976,17.212105946405583,25.81815891960837
22111,2011-12-25,178.73767031869815,142.99013625495851,214.4852043824378
22111,2012-01-01,167.44970383131454,133.95976306505165,200.93964459757743
22111,2012-01-08,154.635071145817,123.7080569166536,185.5620853749804
22111,2012-01-15,154.09720576717706,123.27776461374165,184.91664692061246
22112,2011-12-25,195.12634749427306,156.10107799541845,234.15161699312767
22112,2012-01-01,181.33230508038812,145.0658440643105,217.59876609646574
22112,2012-01-08,168.98747740914442,135.18998192731553,202.7849728909733
22112,2012-01-15,165.67540280568798,132.5403222445504,198.81048336682557
22113,2011-12-25,81.22444252997211,64.97955402397768,97.46933103596653
22113,2012-01-01,78.33226059403559,62.665808475228474,93.9987127128427
22113,2012-01-08,69.32818364596602,55.46254691677282,83.19382037515922
22113,2012-01-15,67.69924903619646,54.15939922895717,81.23909884343576
22114,2011-12-25,172.00748977583743,137.60599182066994,206.4089877310049
22114,2012-01-01,172.08438898644943,137.66751118915954,206.5012667837393
22114,2012-01-08,162.19360446274558,129.75488357019648,194.63232535529468
22114,2012-01-15,157.83650887922482,126.26920710337987,189.40381065506978
22115,2011-12-25,36.57244458299483,29.257955666395862,43.88693349959379
22115,2012-01-01,35.75926200098151,28.607409600785207,42.911114401177805
22115,2012-01-08,33.21729489634325,26.5738359170746,39.8607538756119
22115,2012-01-15,33.284267858418275,26.62741428673462,39.94112143010193
22116,2011-12-25,8.383184787440962,6.70654782995277,10.059821744929154
22116,2012-01-01,7.61887977865868,6.095103822926944,9.142655734390416
22116,2012-01-08,7.047731113394281,5.638184890715426,8.457277336073137
22116,2012-01-15,7.3472856540477025,5.877828523238162,8.816742784857242
22117,2011-12-25,13.239021609965242,10.591217287972194,15.88682593195829
22117,2012-01-01,7.816662345707059,6.2533298765656475,9.379994814848471
22117,2012-01-08,2.2160521810261935,1.7728417448209548,2.659262617231432
22117,2012-01-15,2.022592646140286,1.618074116912229,2.4271111753683434
22118,2011-12-25,12.491519776018702,9.993215820814962,14.989823731222442
22118,2012-01-01,10.402964357441684,8.322371485953347,12.483557228930021
22118,2012-01-08,8.48795897628723,6.790367181029784,10.185550771544674
22118,2012-01-15,8.115501991503402,6.492401593202722,9.738602389804083
22119,2011-12-25,18.857857766806006,15.086286213444806,22.62942932016721
22119,2012-01-01,15.943910642132145,12.755128513705717,19.132692770558574
22119,2012-01-08,13.448091926025153,10.758473540820123,16.137710311230183
22119,2012-01-15,12.81843208547025,10.2547456683762,15.382118502564298
22120,2011-12-18,8.708988566930996,6.967190853544797,10.450786280317194
22120,2011-12-25,8.742946867126555,6.994357493701244,10.491536240551866
22120,2012-01-01,8.433717473928523,6.746973979142819,10.120460968714227
22120,2012-01-08,7.794893439709687,6.2359147517677505,9.353872127651625
22121,2011-12-25,8.568436563627824,6.854749250902259,10.282123876353388
22121,2012-01-01,7.5121494820731405,6.009719585658512,9.014579378487769
22121,2012-01-08,6.685027501810615,5.348022001448492,8.022033002172737
22121,2012-01-15,6.675193925107303,5.340155140085843,8.010232710128763
22123,2011-12-25,13.337402080730751,10.669921664584601,16.0048824968769
22123,2012-01-01,11.505631948167538,9.20450555853403,13.806758337801046
22123,2012-01-08,9.693202831660889,7.754562265328712,11.631843397993066
22123,2012-01-15,9.807775706811537,7.846220565449229,11.769330848173844
22124,2011-12-25,10.61463312538433,8.491706500307464,12.737559750461196
22124,2012-01-01,8.394498366194224,6.715598692955379,10.073398039433068
22124,2012-01-08,7.394362474828942,5.915489979863153,8.87323496979473
22124,2012-01-15,6.9702290656756105,5.576183252540488,8.364274878810733
22125,2011-12-11,3.999116644714818,3.1992933157718544,4.798939973657781
22125,2011-12-18,3.9991512154087876,3.19932097232703,4.798981458490545
22125,2011-12-25,3.9991998527989243,3.19935988223914,4.799039823358709
22125,2012-01-01,3.9991345261082505,3.1993076208866005,4.7989614313299
22127,2011-04-10,16.9288746717986,13.54309973743888,20.31464960615832
22127,2011-04-17,18.500931509554825,14.80074520764386,22.20111781146579
22127,2011-04-24,18.329362629377318,14.663490103501855,21.995235155252782
22127,2011-05-01,18.374241483069266,14.699393186455413,22.04908977968312
22128,2011-12-04,24.062083405537983,19.249666724430387,28.87450008664558
22128,2011-12-11,24.3845533615439,19.507642689235123,29.26146403385268
22128,2011-12-18,26.121716128841445,20.89737290307316,31.346059354609732
22128,2011-12-25,27.35480695726786,21.88384556581429,32.82576834872143
22129,2011-12-18,16.22673471464061,12.98138777171249,19.472081657568733
22129,2011-12-25,15.832149808418972,12.665719846735179,18.998579770102765
22129,2012-01-01,15.44434584447842,12.355476675582736,18.533215013374104
22129,2012-01-08,13.094732240558976,10.475785792447182,15.71367868867077
22130,2011-12-25,47.770445683898686,38.21635654711895,57.32453482067842
22130,2012-01-01,39.96506471663406,31.97205177330725,47.95807765996087
22130,2012-01-08,43.65852986124503,34.926823888996026,52.39023583349403
22130,2012-01-15,39.632416426637285,31.705933141309828,47.55889971196474
22131,2011-12-25,17.605624566097962,14.084499652878371,21.126749479317553
22131,2012-01-01,15.381005567657132,12.304804454125707,18.45720668118856
22131,2012-01-08,13.0638474177067,10.451077934165362,15.676616901248039
22131,2012-01-15,13.067853938372958,10.454283150698366,15.681424726047549
22132,2011-12-25,11.680520029859583,9.344416023887666,14.0166240358315
22132,2012-01-01,10.377311351199817,8.301849080959853,12.45277362143978
22132,2012-01-08,9.284549039900174,7.427639231920139,11.141458847880209
22132,2012-01-15,9.29247873587728,7.433982988701825,11.150974483052735
22133,2011-12-25,10.873772123228234,8.699017698582587,13.04852654787388
22133,2012-01-01,9.348366249072246,7.478692999257797,11.218039498886695
22133,2012-01-08,8.958478314088866,7.1667826512710935,10.75017397690664
22133,2012-01-15,8.677643355077983,6.942114684062386,10.413172026093578
22134,2011-12-25,42.45430766107438,33.96344612885951,50.94516919328925
22134,2012-01-01,36.003756239862284,28.80300499188983,43.20450748783474
22134,2012-01-08,32.12747135351329,25.701977082810636,38.55296562421595
22134,2012-01-15,30.63387303398916,24.50709842719133,36.76064764078699
22135,2011-12-25,6.0320300386618895,4.825624030929512,7.238436046394267
22135,2012-01-01,6.253280837629039,5.0026246701032315,7.503937005154847
22135,2012-01-08,5.319556670258002,4.255645336206402,6.383468004309603
22135,2012-01-15,5.109756436513391,4.087805149210713,6.131707723816069
22136,2011-11-13,3.349661269826838,2.6797290158614704,4.019593523792206
22136,2011-11-20,3.3721018676785603,2.6976814941428486,4.046522241214272
22136,2011-11-27,3.671316135033235,2.937052908026588,4.405579362039882
22136,2011-12-04,3.3746568659022946,2.6997254927218357,4.049588239082754
22137,2011-08-28,2.876649596144157,2.301319676915326,3.4519795153729884
22137,2011-09-04,2.607487121887584,2.085989697510067,3.1289845462651007
22137,2011-09-11,2.7330083193511108,2.1864066554808885,3.279609983221333
22137,2011-09-18,2.7787281623702493,2.2229825298961994,3.3344737948442993
22138,2011-12-25,156.38312121030543,125.10649696824436,187.6597454523665
22138,2012-01-01,154.81362292605857,123.85089834084687,185.77634751127027
22138,2012-01-08,147.54790848241498,118.03832678593199,177.05749017889798
22138,2012-01-15,150.5327973003915,120.4262378403132,180.6393567604698
22139,2011-12-25,113.53123373638364,90.82498698910692,136.23748048366036
22139,2012-01-01,113.10936491606913,90.4874919328553,135.73123789928295
22139,2012-01-08,108.70280906122474,86.96224724897979,130.4433708734697
22139,2012-01-15,110.46887473107554,88.37509978486044,132.56264967729064
22141,2011-12-25,59.982252674238225,47.985802139390586,71.97870320908586
22141,2012-01-01,55.39795298946323,44.31836239157059,66.47754358735587
22141,2012-01-08,50.070835339267425,40.05666827141394,60.08500240712091
22141,2012-01-15,50.507511672916415,40.406009338333135,60.609014007499695
22142,2011-12-25,83.8844437378907,67.10755499031256,100.66133248546885
22142,2012-01-01,77.28410964747484,61.82728771797987,92.7409315769698
22142,2012-01-08,66.99088943571367,53.59271154857094,80.3890673228564
22142,2012-01-15,66.85879579422061,53.48703663537649,80.23055495306473
22144,2011-12-25,113.32962731826547,90.66370185461238,135.99555278191855
22144,2012-01-01,107.53388169984986,86.0271053598799,129.04065803981982
22144,2012-01-08,95.96218681521248,76.76974945216999,115.15462417825496
22144,2012-01-15,94.64025518815085,75.71220415052068,113.56830622578101
22145,2010-12-26,29.99915088306774,23.999320706454192,35.998981059681284
22145,2011-01-02,29.999061237681996,23.9992489901456,35.9988734852184
22145,2011-01-09,29.99890864979137,23.9991269198331,35.99869037974965
22145,2011-01-16,29.9989277232777,23.99914217862216,35.99871326793324
22146,2011-02-13,0.9989162647362911,0.799133011789033,1.1986995176835493
22146,2011-02-20,0.9989202582474911,0.7991362065979929,1.1987043098969892
22146,2011-02-27,0.9989334904786312,0.799146792382905,1.1987201885743575
22146,2011-03-06,0.9989061319466793,0.7991249055573435,1.1986873583360151
22147,2011-12-18,57.18439919797803,45.747519358382426,68.62127903757363
22147,2011-12-25,56.73477246803209,45.38781797442567,68.08172696163851
22147,2012-01-01,53.85759365937669,43.08607492750136,64.62911239125202
22147,2012-01-08,45.85435740893279,36.683485927146236,55.02522889071935
22148,2011-12-18,15.379695103393248,12.3037560827146,18.455634124071896
22148,2011-12-25,16.666560915752683,13.333248732602147,19.99987309890322
22148,2012-01-01,15.376329519299132,12.301063615439306,18.451595423158956
22148,2012-01-08,11.667028495526864,9.333622796421492,14.000434194632236
22149,2011-11-27,82.95658332238663,66.36526665790932,99.54789998686395
22149,2011-12-04,77.92322393221917,62.33857914577534,93.507868718663
22149,2011-12-11,83.42121041040318,66.73696832832255,100.1054524924838
22149,2011-12-18,83.74779938079443,66.99823950463555,100.49735925695332
22150,2011-12-25,64.66551255266978,51.732410042135825,77.59861506320374
22150,2012-01-01,64.60284157511364,51.682273260090916,77.52340989013636
22150,2012-01-08,65.82819480631993,52.66255584505595,78.99383376758391
22150,2012-01-15,70.49082239240312,56.3926579139225,84.58898687088374
22151,2011-12-25,170.715981738329,136.5727853906632,204.85917808599478
22151,2012-01-01,159.63127600932538,127.7050208074603,191.55753121119045
22151,2012-01-08,151.20555083291805,120.96444066633444,181.44666099950166
22151,2012-01-15,152.582123537666,122.06569883013282,183.0985482451992
22152,2011-12-18,69.89010978710724,55.91208782968579,83.86813174452868
22152,2011-12-25,71.4120522149423,57.12964177195385,85.69446265793077
22152,2012-01-01,67.1490470066258,53.71923760530065,80.57885640795097
22152,2012-01-08,61.533260059411546,49.22660804752924,73.83991207129385
22153,2011-12-25,107.03733671647375,85.629869373179,128.4448040597685
22153,2012-01-01,104.68031945064504,83.74425556051604,125.61638334077405
22153,2012-01-08,97.88769905266479,78.31015924213183,117.46523886319774
22153,2012-01-15,97.0321474782966,77.62571798263728,116.4385769739559
22154,2011-12-25,88.2596201827512,70.60769614620096,105.91154421930145
22154,2012-01-01,97.26505407450999,77.812043259608,116.71806488941198
22154,2012-01-08,88.24180057585461,70.5934404606837,105.89016069102553
22154,2012-01-15,88.40098153492036,70.72078522793629,106.08117784190443
22155,2011-12-25,68.36093935640042,54.68875148512034,82.03312722768051
22155,2012-01-01,69.31712836748292,55.453702693986344,83.1805540409795
22155,2012-01-08,64.71338917810378,51.770711342483025,77.65606701372454
22155,2012-01-15,62.462891109650705,49.97031288772057,74.95546933158084
22156,2011-12-25,36.58860256509879,29.27088205207903,43.90632307811855
22156,2012-01-01,35.24197899988735,28.19358319990988,42.29037479986482
22156,2012-01-08,33.09907741553183,26.479261932425466,39.718892898638195
22156,2012-01-15,32.848334069751026,26.278667255800823,39.41800088370123
22157,2011-09-18,16.129487722006953,12.903590177605563,19.355385266408344
22157,2011-09-25,18.556838132314248,14.845470505851399,22.268205758777096
22157,2011-10-02,18.459404098063043,14.767523278450435,22.15128491767565
22157,2011-10-09,18.571107546888456,14.856886037510765,22.285329056266146
22158,2011-12-25,70.55682453386824,56.44545962709459,84.66818944064188
22158,2012-01-01,68.03311464907055,54.42649171925645,81.63973757888466
22158,2012-01-08,57.598157819113275,46.078526255290626,69.11778938293592
22158,2012-01-15,58.1509639412477,46.520771152998165,69.78115672949724
22161,2011-12-25,93.09541076621531,74.47632861297225,111.71449291945837
22161,2012-01-01,88.48356307483166,70.78685045986533,106.180275689798
22161,2012-01-08,82.36157603371288,65.8892608269703,98.83389124045546
22161,2012-01-15,83.30126131888433,66.64100905510746,99.9615135826612
22162,2011-12-11,2.385687278859649,1.9085498230877194,2.862824734631579
22162,2011-12-18,2.483735975473924,1.9869887803791393,2.980483170568709
22162,2011-12-25,2.586763259017212,2.06941060721377,3.104115910820654
22162,2012-01-01,2.4818861627832662,1.9855089302266131,2.9782633953399196
22163,2011-12-25,15.126998872097486,12.10159909767799,18.152398646516982
22163,2012-01-01,14.673954963313603,11.739163970650884,17.608745955976325
22163,2012-01-08,12.584618009331644,10.067694407465316,15.101541611197971
22163,2012-01-15,12.808324543746226,10.24665963499698,15.36998945249547
22164,2011-12-11,6.751836774569553,5.401469419655643,8.102204129483464
22164,2011-12-18,6.272642875202963,5.01811430016237,7.527171450243555
22164,2011-12-25,6.522075939904544,5.217660751923635,7.826491127885452
22164,2012-01-01,6.4265142043467565,5.141211363477406,7.711817045216107
22165,2011-12-25,30.64703855508408,24.517630844067266,36.7764462661009
22165,2012-01-01,26.4338159839115,21.1470527871292,31.7205791806938
22165,2012-01-08,23.349373043207272,18.67949843456582,28.019247651848726
22165,2012-01-15,22.691691907912173,18.153353526329738,27.230030289494607
22166,2011-12-25,8.320656718547536,6.656525374838029,9.984788062257042
22166,2012-01-01,3.8310885115485,3.0648708092388,4.597306213858199
22166,2012-01-08,1.7251901312689588,1.380152105015167,2.0702281575227506
22166,2012-01-15,1.543083395538547,1.2344667164308376,1.8517000746462564
22167,2011-12-25,1.8463361305047834,1.4770689044038268,2.21560335660574
22167,2012-01-01,1.7165412318486857,1.3732329854789487,2.059849478218423
22167,2012-01-08,1.5736700494776001,1.2589360395820801,1.8884040593731202
22167,2012-01-15,1.5545947521347756,1.2436758017078207,1.8655137025617305
22168,2011-05-01,5.054992822502823,4.043994258002258,6.065991387003387
22168,2011-05-08,5.277740206198483,4.222192164958787,6.333288247438179
22168,2011-05-15,5.584793420570289,4.467834736456232,6.7017521046843465
22168,2011-05-22,5.7454721829484035,4.596377746358723,6.894566619538084
22169,2011-12-25,21.429372476699445,17.143497981359555,25.715246972039335
22169,2012-01-01,20.276254817704245,16.221003854163396,24.331505781245095
22169,2012-01-08,18.24382448932107,14.595059591456858,21.892589387185286
22169,2012-01-15,18.061616912285604,14.449293529828484,21.673940294742724
22170,2011-12-25,17.555445868665675,14.04435669493254,21.066535042398808
22170,2012-01-01,16.904364194807698,13.52349135584616,20.28523703376924
22170,2012-01-08,15.056036624485074,12.04482929958806,18.06724394938209
22170,2012-01-15,15.100922229926438,12.080737783941151,18.121106675911726
22171,2011-12-25,17.700472448091222,14.160377958472978,21.240566937709467
22171,2012-01-01,16.278156754226305,13.022525403381046,19.533788105071565
22171,2012-01-08,13.975771366227665,11.180617092982132,16.770925639473198
22171,2012-01-15,15.156885052452093,12.125508041961675,18.18826206294251
22173,2011-12-25,34.9843436620513,27.987474929641042,41.98121239446156
22173,2012-01-01,33.43666352973448,26.749330823787588,40.123996235681375
22173,2012-01-08,34.275853309613346,27.42068264769068,41.13102397153602
22173,2012-01-15,33.65059261936738,26.920474095493905,40.38071114324085
22174,2011-12-25,34.21881419477436,27.37505135581949,41.062577033729234
22174,2012-01-01,27.842174029079324,22.273739223263462,33.410608834895186
22174,2012-01-08,19.517931668415187,15.61434533473215,23.421518002098225
22174,2012-01-15,18.1270393409813,14.501631472785043,21.75244720917756
22175,2011-12-25,30.529319789003473,24.42345583120278,36.63518374680417
22175,2012-01-01,28.63638612571794,22.909108900574353,34.36366335086153
22175,2012-01-08,25.614753940038057,20.491803152030446,30.737704728045667
22175,2012-01-15,25.756330571348876,20.605064457079102,30.90759668561865
22176,2011-11-13,16.06386230330175,12.8510898426414,19.2766347639621
